   0.0000000e+00   7.5000000e+01
   1.0000000e+00   7.4581148e+01
   2.0000000e+00   7.4374250e+01
   3.0000000e+00   7.4342383e+01
   4.0000000e+00   7.4427346e+01
   5.0000000e+00   7.4578677e+01
   6.0000000e+00   7.4748376e+01
   7.0000000e+00   7.4900123e+01
   8.0000000e+00   7.5014252e+01
   9.0000000e+00   7.5181594e+01
   1.0000000e+01   7.5403134e+01
   1.1000000e+01   7.5618508e+01
   1.4000000e+01   7.6252561e+01
   1.5000000e+01   7.6456258e+01
   1.6000000e+01   7.6658957e+01
   1.7000000e+01   7.6858825e+01
   1.8000000e+01   7.7054517e+01
   2.0000000e+01   7.7436379e+01
   2.2000000e+01   7.7809785e+01
   2.3000000e+01   7.7994580e+01
   2.4000000e+01   7.8173522e+01
   2.5000000e+01   7.8351002e+01
   2.7000000e+01   7.8694667e+01
   2.8000000e+01   7.8864088e+01
   3.0000000e+01   7.9194206e+01
   3.1000000e+01   7.9355817e+01
   3.3000000e+01   7.9672985e+01
   3.5000000e+01   7.9978209e+01
   3.6000000e+01   8.0127445e+01
   3.7000000e+01   8.0275660e+01
   3.8000000e+01   8.0421328e+01
   3.9000000e+01   8.0564563e+01
   4.0000000e+01   8.0706220e+01
   4.1000000e+01   8.0844769e+01
   4.3000000e+01   8.1114534e+01
   4.5000000e+01   8.1380251e+01
   4.6000000e+01   8.1509912e+01
   4.7000000e+01   8.1637209e+01
   4.8000000e+01   8.1761605e+01
   5.0000000e+01   8.2007363e+01
   5.1000000e+01   8.2130390e+01
   5.2000000e+01   8.2246719e+01
   5.3000000e+01   8.2360045e+01
   5.4000000e+01   8.2473799e+01
   5.7000000e+01   8.2804372e+01
   5.8000000e+01   8.2910656e+01
   5.9000000e+01   8.3014829e+01
   6.0000000e+01   8.3117833e+01
   6.2000000e+01   8.3320726e+01
   6.3000000e+01   8.3419954e+01
   6.4000000e+01   8.3517357e+01
   6.5000000e+01   8.3612720e+01
   6.6000000e+01   8.3708179e+01
   6.7000000e+01   8.3802250e+01
   6.8000000e+01   8.3893575e+01
   6.9000000e+01   8.3984160e+01
   7.0000000e+01   8.4071294e+01
   7.2000000e+01   8.4246984e+01
   7.3000000e+01   8.4332751e+01
   7.5000000e+01   8.4498061e+01
   7.7000000e+01   8.4658591e+01
   7.8000000e+01   8.4734459e+01
   7.9000000e+01   8.4811991e+01
   8.0000000e+01   8.4886301e+01
   8.1000000e+01   8.4960426e+01
   8.3000000e+01   8.5106507e+01
   8.4000000e+01   8.5178782e+01
   8.5000000e+01   8.5247791e+01
   8.9000000e+01   8.5517665e+01
   9.0000000e+01   8.5580533e+01
   9.1000000e+01   8.5644005e+01
   9.3000000e+01   8.5767530e+01
   9.4000000e+01   8.5830049e+01
   9.5000000e+01   8.5889702e+01
   9.6000000e+01   8.5948577e+01
   9.7000000e+01   8.6003606e+01
   9.9000000e+01   8.6115250e+01
   1.0000000e+02   8.6172140e+01
   1.0200000e+02   8.6278497e+01
   1.0300000e+02   8.6331432e+01
   1.0400000e+02   8.6382127e+01
   1.0500000e+02   8.6433719e+01
   1.0600000e+02   8.6483553e+01
   1.0700000e+02   8.6532045e+01
   1.0800000e+02   8.6579096e+01
   1.1000000e+02   8.6670750e+01
   1.1200000e+02   8.6762053e+01
   1.1300000e+02   8.6804172e+01
   1.1400000e+02   8.6848767e+01
   1.1500000e+02   8.6891726e+01
   1.1700000e+02   8.6973024e+01
   1.1900000e+02   8.7052202e+01
   1.2000000e+02   8.7092227e+01
   1.2100000e+02   8.7132840e+01
   1.2400000e+02   8.7245387e+01
   1.2500000e+02   8.7282114e+01
   1.2600000e+02   8.7317080e+01
   1.2700000e+02   8.7352083e+01
   1.2900000e+02   8.7423068e+01
   1.3000000e+02   8.7456354e+01
   1.3100000e+02   8.7488327e+01
   1.3200000e+02   8.7520244e+01
   1.3300000e+02   8.7553546e+01
   1.3400000e+02   8.7584641e+01
   1.3500000e+02   8.7613955e+01
   1.3700000e+02   8.7673869e+01
   1.3800000e+02   8.7702960e+01
   1.4100000e+02   8.7790441e+01
   1.4200000e+02   8.7818950e+01
   1.4300000e+02   8.7845399e+01
   1.4400000e+02   8.7872139e+01
   1.4500000e+02   8.7898526e+01
