   0.0000000e+00   7.5000000e+01
   1.0000000e+00   7.4580085e+01
   2.0000000e+00   7.4373399e+01
   3.0000000e+00   7.4342452e+01
   5.0000000e+00   7.4579187e+01
   6.0000000e+00   7.4746330e+01
   7.0000000e+00   7.4899408e+01
   8.0000000e+00   7.5014015e+01
   9.0000000e+00   7.5087128e+01
   1.1000000e+01   7.5124573e+01
   1.2000000e+01   7.5105189e+01
   1.4000000e+01   7.5043645e+01
   1.5000000e+01   7.5015048e+01
   1.6000000e+01   7.4995611e+01
   1.7000000e+01   7.4981949e+01
   1.8000000e+01   7.4976970e+01
   2.0000000e+01   7.4980289e+01
   2.1000000e+01   7.4985476e+01
   2.3000000e+01   7.4996244e+01
   2.4000000e+01   7.5001183e+01
   2.5000000e+01   7.5003512e+01
   2.7000000e+01   7.5004632e+01
   2.9000000e+01   7.5001693e+01
   3.0000000e+01   7.5001167e+01
   3.1000000e+01   7.5000058e+01
   3.3000000e+01   7.5000144e+01
   3.4000000e+01   7.4999398e+01
   3.5000000e+01   7.4999751e+01
   3.7000000e+01   7.5000159e+01
   3.8000000e+01   7.4999874e+01
   3.9000000e+01   7.4999492e+01
   4.0000000e+01   7.4997381e+01
   4.2000000e+01   7.4998728e+01
   4.4000000e+01   7.5000822e+01
   4.5000000e+01   7.5002501e+01
   4.6000000e+01   7.5002166e+01
   4.7000000e+01   7.5000415e+01
   4.8000000e+01   7.4999628e+01
   5.0000000e+01   7.5000353e+01
   5.1000000e+01   7.4999384e+01
   5.3000000e+01   7.5000520e+01
   5.4000000e+01   7.5000994e+01
   5.5000000e+01   7.5000560e+01
   5.6000000e+01   7.4998338e+01
   5.7000000e+01   7.4997992e+01
   6.0000000e+01   7.5001308e+01
   6.1000000e+01   7.5000546e+01
   6.2000000e+01   7.5000186e+01
   6.3000000e+01   7.5000373e+01
   6.4000000e+01   7.4999209e+01
   6.6000000e+01   7.4999871e+01
   6.8000000e+01   7.4999054e+01
   6.9000000e+01   7.4999345e+01
   7.0000000e+01   7.4999892e+01
   7.1000000e+01   7.5000608e+01
   7.2000000e+01   7.5000657e+01
   7.4000000e+01   7.5000584e+01
   7.5000000e+01   7.5000453e+01
   7.7000000e+01   7.5001269e+01
   7.8000000e+01   7.5001550e+01
   7.9000000e+01   7.4999622e+01
   8.1000000e+01   7.5000599e+01
   8.3000000e+01   7.4999064e+01
   8.4000000e+01   7.4999914e+01
   8.6000000e+01   7.5000812e+01
   8.8000000e+01   7.4998968e+01
   8.9000000e+01   7.4998834e+01
   9.0000000e+01   7.4999452e+01
   9.2000000e+01   7.4999476e+01
   9.3000000e+01   7.4999368e+01
   9.4000000e+01   7.4998420e+01
   9.5000000e+01   7.4999711e+01
   9.7000000e+01   7.5000025e+01
   1.0100000e+02   7.5001670e+01
   1.0200000e+02   7.5001548e+01
   1.0400000e+02   7.5000570e+01
   1.0500000e+02   7.4998821e+01
   1.0700000e+02   7.4999856e+01
   1.0800000e+02   7.4998736e+01
   1.0900000e+02   7.4997910e+01
   1.1200000e+02   7.5000610e+01
   1.1400000e+02   7.4998959e+01
   1.1500000e+02   7.5000822e+01
   1.1600000e+02   7.5000863e+01
   1.1700000e+02   7.5000858e+01
   1.1800000e+02   7.4999542e+01
   1.1900000e+02   7.4999734e+01
   1.2000000e+02   7.5000578e+01
   1.2300000e+02   7.5000419e+01
   1.2400000e+02   7.4999361e+01
   1.2500000e+02   7.4998854e+01
   1.2600000e+02   7.4999259e+01
   1.2800000e+02   7.4999102e+01
   1.2900000e+02   7.4999990e+01
   1.3100000e+02   7.5001032e+01
   1.3200000e+02   7.5000513e+01
   1.3400000e+02   7.4999531e+01
   1.3500000e+02   7.4999494e+01
   1.3600000e+02   7.5000230e+01
   1.3800000e+02   7.5000270e+01
   1.3900000e+02   7.4999570e+01
   1.4000000e+02   7.4999531e+01
   1.4100000e+02   7.5001144e+01
   1.4200000e+02   7.5000487e+01
   1.4300000e+02   7.5001127e+01
   1.4400000e+02   7.5001571e+01
   1.4500000e+02   7.5000424e+01
