   0.0000000e+00   2.5000000e+03
   1.0000000e+00   2.5747695e+03
   2.0000000e+00   2.6492290e+03
   3.0000000e+00   2.7235741e+03
   5.0000000e+00   2.8724543e+03
   6.0000000e+00   2.9471183e+03
   7.0000000e+00   3.0219448e+03
   8.0000000e+00   3.0969055e+03
   9.0000000e+00   3.1719598e+03
   1.1000000e+01   3.3221932e+03
   1.2000000e+01   3.3973092e+03
   1.4000000e+01   3.5474588e+03
   1.5000000e+01   3.6224877e+03
   1.6000000e+01   3.6974924e+03
   1.7000000e+01   3.7724804e+03
   1.8000000e+01   3.8474592e+03
   2.0000000e+01   3.9974149e+03
   2.1000000e+01   4.0723981e+03
   2.3000000e+01   4.2223815e+03
   2.4000000e+01   4.2973799e+03
   2.5000000e+01   4.3723824e+03
   2.7000000e+01   4.5223903e+03
   2.9000000e+01   4.6723963e+03
   3.0000000e+01   4.7473978e+03
   3.1000000e+01   4.8223980e+03
   3.3000000e+01   4.9723994e+03
   3.4000000e+01   5.0473989e+03
   3.5000000e+01   5.1223982e+03
   3.7000000e+01   5.2723986e+03
   3.8000000e+01   5.3473983e+03
   3.9000000e+01   5.4223979e+03
   4.0000000e+01   5.4973964e+03
   4.2000000e+01   5.6473928e+03
   4.4000000e+01   5.7973937e+03
   4.5000000e+01   5.8723956e+03
   4.6000000e+01   5.9473975e+03
   4.7000000e+01   6.0223990e+03
   4.8000000e+01   6.0973991e+03
   5.0000000e+01   6.2473983e+03
   5.1000000e+01   6.3223982e+03
   5.3000000e+01   6.4723973e+03
   5.4000000e+01   6.5473985e+03
   5.5000000e+01   6.6223995e+03
   5.6000000e+01   6.6973993e+03
   5.7000000e+01   6.7723972e+03
   6.0000000e+01   6.9973968e+03
   6.1000000e+01   7.0723977e+03
   6.2000000e+01   7.1473980e+03
   6.3000000e+01   7.2223983e+03
   6.4000000e+01   7.2973984e+03
   6.6000000e+01   7.4473976e+03
   6.8000000e+01   7.5973960e+03
   6.9000000e+01   7.6723950e+03
   7.0000000e+01   7.7473947e+03
   7.1000000e+01   7.8223953e+03
   7.2000000e+01   7.8973960e+03
   7.4000000e+01   8.0473972e+03
   7.5000000e+01   8.1223979e+03
   7.7000000e+01   8.2723981e+03
   7.8000000e+01   8.3473997e+03
   7.9000000e+01   8.4224002e+03
   8.1000000e+01   8.5723995e+03
   8.3000000e+01   8.7224006e+03
   8.4000000e+01   8.7974000e+03
   8.6000000e+01   8.9473999e+03
   8.8000000e+01   9.0973990e+03
   8.9000000e+01   9.1723978e+03
   9.0000000e+01   9.2473968e+03
   9.2000000e+01   9.3973964e+03
   9.3000000e+01   9.4723962e+03
   9.4000000e+01   9.5473952e+03
   9.5000000e+01   9.6223949e+03
   9.7000000e+01   9.7723938e+03
   1.0100000e+02   1.0072396e+04
   1.0200000e+02   1.0147397e+04
   1.0400000e+02   1.0297400e+04
   1.0500000e+02   1.0372400e+04
   1.0700000e+02   1.0522399e+04
   1.0800000e+02   1.0597398e+04
   1.0900000e+02   1.0672396e+04
   1.1200000e+02   1.0897396e+04
   1.1400000e+02   1.1047395e+04
   1.1500000e+02   1.1122395e+04
   1.1600000e+02   1.1197396e+04
   1.1700000e+02   1.1272397e+04
   1.1800000e+02   1.1347397e+04
   1.1900000e+02   1.1422397e+04
   1.2000000e+02   1.1497397e+04
   1.2300000e+02   1.1722398e+04
   1.2400000e+02   1.1797398e+04
   1.2500000e+02   1.1872397e+04
   1.2600000e+02   1.1947396e+04
   1.2800000e+02   1.2097395e+04
   1.2900000e+02   1.2172394e+04
   1.3100000e+02   1.2322396e+04
   1.3200000e+02   1.2397397e+04
   1.3400000e+02   1.2547397e+04
   1.3500000e+02   1.2622396e+04
   1.3600000e+02   1.2697396e+04
   1.3800000e+02   1.2847397e+04
   1.3900000e+02   1.2922397e+04
   1.4000000e+02   1.2997397e+04
   1.4100000e+02   1.3072397e+04
   1.4200000e+02   1.3147398e+04
   1.4300000e+02   1.3222399e+04
   1.4400000e+02   1.3297400e+04
   1.4500000e+02   1.3372401e+04
