0	0
0.005	0
0.01	0
0.015	0
0.02	0
0.025	0
0.03	0
0.035	0
0.04	0
0.045	0
0.05	0
0.055	0
0.06	0
0.065	0
0.07	0
0.075	0
0.08	0
0.085	0
0.09	0
0.095	0
0.1	0
0.105	0
0.11	0
0.115	0
0.12	0
0.125	0
0.13	0
0.135	0
0.14	0
0.145	0
0.15	0
0.155	0
0.16	0
0.165	0
0.17	0
0.175	0
0.18	0
0.185	0
0.19	0
0.195	0
0.2	0
0.205	0
0.21	0
0.215	0
0.22	0
0.225	0
0.23	0
0.235	0
0.24	0
0.245	0
0.25	0
0.255	0
0.26	0
0.265	0
0.27	0
0.275	0
0.28	0
0.285	0
0.29	0
0.295	0
0.3	0
0.305	0
0.31	0
0.315	0
0.32	0
0.325	0
0.33	0
0.335	0
0.34	0
0.345	0
0.35	0
0.355	0
0.36	0
0.365	0
0.37	0
0.375	0
0.38	0
0.385	0
0.39	0
0.395	0
0.4	0
0.405	0
0.41	0
0.415	0
0.42	0
0.425	0
0.43	0
0.435	0
0.44	0
0.445	0
0.45	-1.29524059957475e-05
0.455	0.000170631697983481
0.46	0.000216371830902062
0.465	0.00021797651425004
0.47	0.000192391889868304
0.475	9.76033697952516e-05
0.48	2.28480785153806e-05
0.485	6.53290044283494e-06
0.49	4.98928457091097e-05
0.495	3.43362335115671e-05
0.5	3.70188281522132e-05
0.505	3.72138420061674e-05
0.51	4.20681244577281e-05
0.515	0.000121286684588995
0.52	0.000249111879384145
0.525	0.00041704234899953
0.53	0.000591552117839456
0.535	0.00067509466316551
0.54	0.000618509890045971
0.545	0.000467140518594533
0.55	0.000273298210231587
0.555	0.000108947599073872
0.56	2.3186657926999e-05
0.565	1.82545045390725e-05
0.57	7.33951237634756e-05
0.575	6.43335661152378e-05
0.58	5.41724839422386e-05
0.585	5.47266099601984e-05
0.59	3.3430023904657e-05
0.595	-3.09395509248134e-05
0.6	-5.10907011630479e-05
0.605	-1.54321733134566e-05
0.61	4.47518941655289e-05
0.615	-3.73922375729308e-07
0.62	-0.000107019281131215
0.625	-0.000198611916857772
0.63	-0.000236490261158906
0.635	-0.000180049319169484
0.64	-0.000133725916384719
0.645	-0.000223355731577612
0.65	-0.00033506509498693
0.655	-0.000349627924151719
0.66	-0.000267144030658528
0.665	-0.000115939357783645
0.67	3.08203561871778e-05
0.675	0.000123215766507201
0.68	0.000147240541991778
0.685	0.000159578892635182
0.69	9.28684894461185e-05
0.695	-2.56877938227262e-05
0.7	-0.000136944756377488
0.705	-0.00026137032546103
0.71	-0.000338254787493497
0.715	-0.000328163732774556
0.72	-0.000208441240829416
0.725	-0.000102246340247802
0.73	-5.21078363817651e-05
0.735	3.24762513628229e-05
0.74	3.47021559718996e-05
0.745	-2.61912937276065e-05
0.75	-6.11403011134826e-05
0.755	-7.70222468418069e-05
0.76	-7.12271576048806e-05
0.765	-2.08822766580852e-05
0.77	-3.43431966030039e-05
0.775	-0.000114432310510892
0.78	-0.00012947701907251
0.785	-0.000144019999424927
0.79	-8.4401763160713e-05
0.795	1.24180915008765e-05
0.8	1.71522005985025e-05
0.805	-6.24240783508867e-08
0.81	-3.21541701850947e-05
0.815	-3.26870649587363e-05
0.82	-4.79443297081161e-05
0.825	-3.0103197786957e-05
0.83	-1.75562163349241e-05
0.835	-5.05046991747804e-05
0.84	-7.95520973042585e-05
0.845	-0.000173202584846877
0.85	-0.000282217079075053
0.855	-0.000289335468551144
0.86	-0.000221357127884403
0.865	-0.000189398342627101
0.87	-0.000208918718271889
0.875	-0.000303691485896707
0.88	-0.000400402466766536
0.885	-0.000505418051034212
0.89	-0.00059677945682779
0.895	-0.000589846167713404
0.9	-0.000482408184325323
0.905	-0.00036473260843195
0.91	-0.000365296436939389
0.915	-0.000371571455616504
0.92	-0.000347764667822048
0.925	-0.000321690953569487
0.93	-0.00026155766681768
0.935	-0.000241454792558216
0.94	-0.000271203374722973
0.945	-0.00027565800701268
0.95	-0.000279218598734587
0.955	-0.000296599813736975
0.96	-0.000308847695123404
0.965	0.00193254370242357
0.97	0.00611395295709372
0.975	0.0116572631523013
0.98	0.0180710013955832
0.985	0.024987580254674
0.99	0.0321695506572723
0.995	0.0395343154668808
1	0.0469281859695911
1.005	0.0541916936635971
1.01	0.0611729361116886
1.015	0.0677327141165733
1.02	0.0738082975149155
1.025	0.079522117972374
1.03	0.0848279297351837
1.035	0.0896682143211365
1.04	0.0940967351198196
1.045	0.0981450378894806
1.05	0.101718217134476
1.055	0.104862496256828
1.06	0.107533201575279
1.065	0.109685003757477
1.07	0.111475341022015
1.075	0.112939901649952
1.08	0.113973945379257
1.085	0.114555723965168
1.09	0.114746309816837
1.095	0.114596292376518
1.1	0.114081062376499
1.105	0.113232538104057
1.11	0.112068645656109
1.115	0.110725127160549
1.12	0.109171472489834
1.125	0.107273317873478
1.13	0.104988723993301
1.135	0.102362588047981
1.14	0.0995782166719437
1.145	0.0966430678963661
1.15	0.0934437289834023
1.155	0.0900859013199806
1.16	0.0865941792726517
1.165	0.082966260612011
1.17	0.0791646242141724
1.175	0.0751648172736168
1.18	0.0710721462965012
1.185	0.0668908804655075
1.19	0.0626162514090538
1.195	0.0581514984369278
1.2	0.0535526238381863
1.205	0.0488900803029537
1.21	0.0441738329827785
1.215	0.03949274122715
1.22	0.0347131490707397
1.225	0.0298342797905207
1.23	0.0249920003116131
