0	0
0.005	0
0.01	0
0.015	0
0.02	0
0.025	0
0.03	0
0.035	0
0.04	0
0.045	0
0.05	0
0.055	0
0.06	0
0.065	0
0.07	0
0.075	0
0.08	0
0.085	0
0.09	0
0.095	0
0.1	0
0.105	0
0.11	0
0.115	0
0.12	0
0.125	0
0.13	0
0.135	0
0.14	0
0.145	0
0.15	0
0.155	0
0.16	0
0.165	0
0.17	0
0.175	0
0.18	0
0.185	0
0.19	0
0.195	0
0.2	0
0.205	0
0.21	0
0.215	0
0.22	0
0.225	0
0.23	0
0.235	0
0.24	0
0.245	0
0.25	0
0.255	0
0.26	0
0.265	0
0.27	0
0.275	0
0.28	0
0.285	0
0.29	0
0.295	0
0.3	0
0.305	0
0.31	0
0.315	0
0.32	0
0.325	0
0.33	0
0.335	0
0.34	0
0.345	0
0.35	0
0.355	0
0.36	0
0.365	0
0.37	0
0.375	0
0.38	0
0.385	0
0.39	0
0.395	0
0.4	0
0.405	0
0.41	0
0.415	0
0.42	0
0.425	0
0.43	0
0.435	0
0.44	0
0.445	0
0.45	9.92321365629323e-05
0.455	0.000321732688462362
0.46	0.00044176573283039
0.465	0.000446811551228166
0.47	0.000321205181535333
0.475	0.000128713349113241
0.48	-1.94175772776362e-05
0.485	-5.83052824367769e-05
0.49	-0.000116361115942709
0.495	-0.000158284412464127
0.5	-0.000238999506109394
0.505	-0.000280741543974727
0.51	-0.000248311087489128
0.515	-0.000148927210830152
0.52	-6.23006371824886e-06
0.525	0.000171911713550799
0.53	0.000354468065779656
0.535	0.000451295345555991
0.54	0.000416858762037009
0.545	0.000293393502943218
0.55	0.000129519627080299
0.555	-2.29226880037459e-05
0.56	-6.53535244055092e-05
0.565	6.97357609169558e-06
0.57	5.28952914464753e-05
0.575	9.03959589777514e-05
0.58	0.000108249252662063
0.585	0.00010586908319965
0.59	1.12638881546445e-05
0.595	-6.93478941684589e-05
0.6	-5.55509614059702e-05
0.605	6.48766581434757e-05
0.61	8.05729068815708e-05
0.615	-5.37691012141295e-05
0.62	-0.000305996625684202
0.625	-0.000508546305354685
0.63	-0.000544575857929885
0.635	-0.000517707783728838
0.64	-0.000649457215331495
0.645	-0.000933418166823685
0.65	-0.00119495822582394
0.655	-0.00126527808606625
0.66	-0.00111212104093283
0.665	-0.000826344592496753
0.67	-0.000525136012583971
0.675	-0.00028763446607627
0.68	-9.75609509623609e-05
0.685	-4.65360753878485e-05
0.69	-0.000125830716569908
0.695	-0.000325268716551363
0.7	-0.000615241937339306
0.705	-0.000912205316126347
0.71	-0.00109665782656521
0.715	-0.00105343840550631
0.72	-0.000907427282072604
0.725	-0.000729817140381783
0.73	-0.000516300904564559
0.735	-0.000384274317184463
0.74	-0.000350979389622808
0.745	-0.000387224252335727
0.75	-0.000413005385780707
0.755	-0.000379110075300559
0.76	-0.000263636233285069
0.765	-0.000202586103114299
0.77	-0.000243203510763124
0.775	-0.000306137866573408
0.78	-0.000357696815626696
0.785	-0.000255810067756101
0.79	-6.27421904937364e-05
0.795	0.000107918393041473
0.8	0.000206853641429916
0.805	0.000237965548876673
0.81	0.000293445686111227
0.815	0.000333480129484087
0.82	0.000434928981121629
0.825	0.000530557532329112
0.83	0.000606846122536808
0.835	0.000635777600109577
0.84	0.000528830918483436
0.845	0.000335132179316133
0.85	0.000209178877412342
0.855	0.000243442103965208
0.86	0.000338894606102258
0.865	0.000375927629647776
0.87	0.000262425222899765
0.875	5.84468216402456e-05
0.88	-0.000251579273026437
0.885	-0.000591015443205833
0.89	-0.000827392737846822
0.895	-0.00084124191198498
0.9	-0.000717940740287304
0.905	-0.000671274203341454
0.91	-0.000678392825648189
0.915	-0.000698544085025787
0.92	-0.000657455180771649
0.925	-0.000549048651009798
0.93	-0.00046154871233739
0.935	-0.000430971093010157
0.94	-0.000419390067690983
0.945	-0.0004113876784686
0.95	-0.000412651686929166
0.955	-0.000424710771767423
0.96	-0.000407854677177966
0.965	-0.000459781585959718
0.97	-0.000610835617408156
0.975	-0.00090413197176531
0.98	-0.0013714759843424
0.985	-0.00196463940665126
0.99	-0.00248295301571488
0.995	-0.00279726204462349
1	-0.00285950116813183
1.005	-0.00278623402118683
1.01	-0.0027541103772819
1.015	-0.00287193269468844
1.02	-0.00300485827028751
1.025	-0.00313001498579979
1.03	-0.00324090081267059
1.035	-0.00331055489368737
1.04	-0.00326274591498077
1.045	-0.00314966007135808
1.05	-0.00295891566202044
1.055	-0.00282131251879036
1.06	-0.0027965463232249
1.065	-0.00276416330598295
1.07	-0.00261309114284813
1.075	-0.00240846164524555
1.08	-0.0022792243398726
1.085	-0.00223274109885097
1.09	-0.00220999168232083
1.095	-0.00222781766206026
1.1	-0.00229875859804451
1.105	-0.00240782112814486
1.11	-0.00233745062723756
1.115	-0.00205604638904333
1.12	-0.00170722138136625
1.125	-0.00153808959294111
1.13	-0.00160351290833205
1.135	-0.00169003661721945
1.14	-0.00171946547925472
1.145	-0.00176415569148958
1.15	-0.00179815420415252
1.155	-0.00177934009116143
1.16	-0.0016457358142361
1.165	-0.00150492810644209
1.17	-0.00142003293149173
1.175	-0.00132420542649925
1.18	-0.00116220361087471
1.185	-0.00092518434394151
1.19	-0.00079516030382365
1.195	-0.000788116885814816
1.2	-0.000892224546987563
1.205	-0.00100469496101141
1.21	-0.00102632830385119
1.215	-0.00102319300640374
1.22	-0.00106156640686095
