0	0
0.5000	0.0002
10.000	0.0470
15.000	0.1383
20.000	0.1564
25.000	0.1842
30.000	0.2031
35.000	0.2120
40.000	0.2285
45.000	0.2407
50.000	0.2519
55.000	0.2431
60.000	0.2413
65.000	0.2401
70.000	0.2402
75.000	0.2411
80.000	0.2557
85.000	0.2366
90.000	0.2261
95.000	0.2385
100.000	0.2401
105.000	0.2312
110.000	0.2391
115.000	0.2335
120.000	0.2373
125.000	0.2434
130.000	0.2409
135.000	0.2380
140.000	0.2376
145.000	0.2405
150.000	0.2426
155.000	0.2422
160.000	0.2406
165.000	0.2396
170.000	0.2414
175.000	0.2481
180.000	0.2320
185.000	0.2373
190.000	0.2307
195.000	0.2308
200.000	0.2393
205.000	0.2408
210.000	0.2417
215.000	0.2566
220.000	0.2585
225.000	0.2133
230.000	0.2030
235.000	0.2261
240.000	0.2216
245.000	0.2330
250.000	0.2373
255.000	0.2308
260.000	0.2560
265.000	0.1868
270.000	0.2035
275.000	0.1488
280.000	0.1250
285.000	0.2060
290.000	0.2127
295.000	0.2199
300.000	0.2241
305.000	0.2273
310.000	0.2297
315.000	0.2189
320.000	0.3637
325.000	0.3189
330.000	0.1494
335.000	0.0356
340.000	0.0206
345.000	0.0307
350.000	0.0232
355.000	0.0176
360.000	0.0167
365.000	0.0080
370.000	0.0080
