-3.6	1.845
-3.6	1.85813829787234
-3.6	1.87127659574468
-3.6	1.88441489361702
-3.6	1.89755319148936
-3.6	1.9106914893617
-3.6	1.92382978723404
-3.6	1.93696808510638
-3.6	1.95010638297872
-3.6	1.96324468085106
-3.6	1.9763829787234
-3.6	1.98952127659574
-3.6	2.00265957446808
-3.6	2.01579787234042
-3.6	2.02893617021276
-3.6	2.0420744680851
-3.6	2.05521276595744
-3.6	2.06835106382978
-3.6	2.08148936170212
-3.6	2.09462765957446
-3.6	2.1077659574468
-3.6	2.12090425531914
-3.6	2.13404255319148
-3.6	2.14718085106383
-3.6	2.16031914893617
-3.6	2.17345744680851
-3.6	2.18659574468085
-3.6	2.19973404255319
-3.6	2.21287234042553
-3.6	2.22601063829787
-3.6	2.23914893617021
-3.6	2.25228723404255
-3.6	2.26542553191489
-3.6	2.27856382978723
-3.6	2.29170212765957
-3.6	2.30484042553191
-3.6	2.31797872340425
-3.59956379305271	2.33023936170212
-3.59904827575137	2.34234042553191
-3.59853275845003	2.3544414893617
-3.59801724114868	2.36654255319148
-3.59750172384734	2.37864361702127
-3.596986206546	2.39074468085106
-3.59647068924466	2.40284574468084
-3.59595517194331	2.41494680851063
-3.59543965464197	2.42704787234042
-3.59492413734063	2.43914893617021
-3.59440862003928	2.45124999999999
-3.59389310273794	2.46335106382978
-3.5933775854366	2.47545212765957
-3.59286206813526	2.48755319148935
-3.59234655083391	2.49965425531914
-3.59183103353257	2.51175531914893
-3.59131551623123	2.52385638297872
-3.59079999892988	2.5359574468085
-3.59028448162854	2.54805851063829
-3.5897689643272	2.56015957446808
-3.58925344702586	2.57226063829787
-3.58873792972451	2.58436170212765
-3.58822241242317	2.59646276595744
-3.58770689512183	2.60856382978723
-3.58719137782048	2.62066489361701
-3.58667586051914	2.6327659574468
-3.5861603432178	2.64486702127659
-3.58564482591646	2.65696808510638
-3.58512930861511	2.66906914893616
-3.58461379131377	2.68117021276595
-3.58409827401243	2.69327127659574
-3.58358275671109	2.70537234042553
-3.58306723940974	2.71747340425531
-3.5825517221084	2.7295744680851
-3.58203620480706	2.74167553191489
-3.58152068750571	2.75377659574467
-3.57348492083766	2.75295212765957
-3.56210682111772	2.7463829787234
-3.55072872139779	2.73981382978723
-3.53935062167785	2.73324468085106
-3.52797252195792	2.72667553191489
-3.51659442223799	2.72010638297872
-3.50521632251805	2.71353723404255
-3.49383822279812	2.70696808510638
-3.48246012307818	2.70039893617021
-3.47108202335825	2.69382978723404
-3.45970392363832	2.68726063829787
-3.44832582391838	2.6806914893617
-3.43694772419845	2.67412234042553
-3.42556962447852	2.66755319148936
-3.41419152475858	2.66098404255319
-3.40281342503865	2.65441489361702
-3.39143532531871	2.64784574468085
-3.38005722559878	2.64127659574468
-3.36867912587885	2.63470744680851
-3.35730102615891	2.62813829787234
-3.34592292643898	2.62156914893616
-3.33454482671904	2.61499999999999
-3.32316672699911	2.60843085106382
-3.31178862727918	2.60186170212765
-3.30041052755924	2.59529255319148
-3.28903242783931	2.58872340425531
-3.27765432811938	2.58215425531914
-3.26627622839944	2.57558510638297
-3.25489812867951	2.5690159574468
-3.24352002895957	2.56244680851063
-3.23214192923964	2.55587765957446
-3.22076382951971	2.54930851063829
-3.20938572979977	2.54273936170212
-3.19800763007984	2.53617021276595
-3.18662953035991	2.52960106382978
-3.17525143063997	2.52303191489361
-3.1641914893617	2.51709574468085
-3.15340425531915	2.51170212765957
-3.1426170212766	2.50630851063829
-3.13182978723404	2.50091489361702
-3.12104255319149	2.49552127659574
-3.11025531914894	2.49012765957446
-3.09946808510638	2.48473404255319
-3.08868085106383	2.47934042553191
-3.07789361702128	2.47394680851063
-3.06710638297873	2.46855319148936
-3.05631914893617	2.46315957446808
-3.04553191489362	2.4577659574468
-3.03474468085107	2.45237234042553
-3.02395744680851	2.44697872340425
-3.01317021276596	2.44158510638297
-3.00238297872341	2.43619148936169
-2.99159574468085	2.43079787234042
-2.9808085106383	2.42540425531914
