   0.0000000e+00   0.0000000e+00
   1.0000000e+00   7.4770214e+01
   2.0000000e+00   1.4923002e+02
   3.0000000e+00   2.2357576e+02
   4.0000000e+00   2.9795337e+02
   5.0000000e+00   3.7245338e+02
   6.0000000e+00   4.4711807e+02
   7.0000000e+00   5.2194590e+02
   8.0000000e+00   5.9690650e+02
   9.0000000e+00   6.7198956e+02
   1.0000000e+01   7.4728295e+02
   1.1000000e+01   8.2279490e+02
   1.4000000e+01   1.0506099e+03
   1.5000000e+01   1.1269658e+03
   1.6000000e+01   1.2035247e+03
   1.7000000e+01   1.2802847e+03
   1.8000000e+01   1.3572426e+03
   2.0000000e+01   1.5117370e+03
   2.2000000e+01   1.6669867e+03
   2.3000000e+01   1.7448900e+03
   2.4000000e+01   1.8229753e+03
   2.5000000e+01   1.9012388e+03
   2.7000000e+01   2.0582883e+03
   2.8000000e+01   2.1370688e+03
   3.0000000e+01   2.2951299e+03
   3.1000000e+01   2.3744063e+03
   3.3000000e+01   2.5334391e+03
   3.5000000e+01   2.6930944e+03
   3.6000000e+01   2.7731480e+03
   3.7000000e+01   2.8533502e+03
   3.8000000e+01   2.9336995e+03
   3.9000000e+01   3.0141937e+03
   4.0000000e+01   3.0948298e+03
   4.1000000e+01   3.1756063e+03
   4.3000000e+01   3.3375692e+03
   4.5000000e+01   3.5000671e+03
   4.6000000e+01   3.5815124e+03
   4.7000000e+01   3.6630866e+03
   4.8000000e+01   3.7447867e+03
   5.0000000e+01   3.9085584e+03
   5.1000000e+01   3.9906281e+03
   5.2000000e+01   4.0728173e+03
   5.3000000e+01   4.1551211e+03
   5.4000000e+01   4.2375384e+03
   5.7000000e+01   4.4854606e+03
   5.8000000e+01   4.5683187e+03
   5.9000000e+01   4.6512819e+03
   6.0000000e+01   4.7343495e+03
   6.2000000e+01   4.9007923e+03
   6.3000000e+01   4.9841632e+03
   6.4000000e+01   5.0676327e+03
   6.5000000e+01   5.1511986e+03
   6.6000000e+01   5.2348597e+03
   6.7000000e+01   5.3186152e+03
   6.8000000e+01   5.4024641e+03
   6.9000000e+01   5.4864035e+03
   7.0000000e+01   5.5704314e+03
   7.2000000e+01   5.7387510e+03
   7.3000000e+01   5.8230418e+03
   7.5000000e+01   5.9918741e+03
   7.7000000e+01   6.1610325e+03
   7.8000000e+01   6.2457293e+03
   7.9000000e+01   6.3305028e+03
   8.0000000e+01   6.4153523e+03
   8.1000000e+01   6.5002762e+03
   8.3000000e+01   6.6703446e+03
   8.4000000e+01   6.7554877e+03
   8.5000000e+01   6.8407019e+03
   8.9000000e+01   7.1822382e+03
   9.0000000e+01   7.2677872e+03
   9.1000000e+01   7.3534000e+03
   9.3000000e+01   7.5248132e+03
   9.4000000e+01   7.6106122e+03
   9.5000000e+01   7.6964725e+03
   9.6000000e+01   7.7823921e+03
   9.7000000e+01   7.8683683e+03
   9.9000000e+01   8.0404888e+03
   1.0000000e+02   8.1266329e+03
   1.0200000e+02   8.2990844e+03
   1.0300000e+02   8.3853898e+03
   1.0400000e+02   8.4717469e+03
   1.0500000e+02   8.5581548e+03
   1.0600000e+02   8.6446135e+03
   1.0700000e+02   8.7311213e+03
   1.0800000e+02   8.8176771e+03
   1.1000000e+02   8.9909279e+03
   1.1200000e+02   9.1643621e+03
   1.1300000e+02   9.2511457e+03
   1.1400000e+02   9.3379726e+03
   1.1500000e+02   9.4248435e+03
   1.1700000e+02   9.5987095e+03
   1.1900000e+02   9.7727371e+03
   1.2000000e+02   9.8598093e+03
   1.2100000e+02   9.9469224e+03
   1.2400000e+02   1.0208493e+04
   1.2500000e+02   1.0295757e+04
   1.2600000e+02   1.0383057e+04
   1.2700000e+02   1.0470391e+04
   1.2900000e+02   1.0645167e+04
   1.3000000e+02   1.0732606e+04
   1.3100000e+02   1.0820079e+04
   1.3200000e+02   1.0907583e+04
   1.3300000e+02   1.0995120e+04
   1.3400000e+02   1.1082689e+04
   1.3500000e+02   1.1170288e+04
   1.3700000e+02   1.1345579e+04
   1.3800000e+02   1.1433267e+04
   1.4100000e+02   1.1696509e+04
   1.4200000e+02   1.1784314e+04
   1.4300000e+02   1.1872146e+04
   1.4400000e+02   1.1960005e+04
   1.4500000e+02   1.2047891e+04
