   0.0000000e+00  -1.0249890e+03
   1.5000000e-01  -1.0249890e+03
   3.0000000e-01  -1.0249890e+03
   4.5000000e-01  -1.0249890e+03
   6.0000000e-01  -1.0249890e+03
   7.5000000e-01  -1.0249890e+03
   9.0000000e-01  -1.0249890e+03
   1.0500000e+00  -1.0249890e+03
   1.2000000e+00  -1.0249890e+03
   1.3500000e+00  -1.0249890e+03
   1.5000000e+00  -1.0249890e+03
   1.6500000e+00  -1.0249890e+03
   1.8000000e+00  -1.0249890e+03
   1.9500000e+00  -1.0249890e+03
   2.1000000e+00  -1.0249890e+03
   2.2500000e+00  -1.0249890e+03
   2.4000000e+00  -1.0249890e+03
   2.5500000e+00  -1.0249890e+03
   2.7000000e+00  -1.0249890e+03
   2.8500000e+00  -1.0249890e+03
   3.0000000e+00  -1.0249890e+03
   3.1500000e+00  -1.0249890e+03
   3.3000000e+00  -1.0249890e+03
   3.4500000e+00  -1.0249890e+03
   3.6000000e+00  -1.0249890e+03
   3.7500000e+00  -1.0249890e+03
   3.9000000e+00  -1.0249890e+03
   4.0500000e+00  -1.0249890e+03
   4.2000000e+00  -1.0249890e+03
   4.3500000e+00  -1.0249890e+03
   4.5000000e+00  -1.0249890e+03
   4.6500000e+00  -1.0249890e+03
   4.8000000e+00  -1.0249890e+03
   4.9500000e+00  -1.0249890e+03
   5.1000000e+00  -1.0249890e+03
   5.2500000e+00  -1.0249890e+03
   5.4000000e+00  -1.0249890e+03
   5.5500000e+00  -1.0249890e+03
   5.7000000e+00  -1.0249890e+03
   5.8500000e+00  -1.0249890e+03
   6.0000000e+00  -1.0249890e+03
   6.1500000e+00  -1.0249890e+03
   6.3000000e+00  -1.0249890e+03
   6.4500000e+00  -1.0249890e+03
   6.6000000e+00  -1.0249890e+03
   6.7500000e+00  -1.0249890e+03
   6.9000000e+00  -8.7498905e+02
   7.0500000e+00  -8.7498905e+02
   7.2000000e+00  -8.7498905e+02
   7.3500000e+00  -8.7498905e+02
   7.5000000e+00  -8.7498905e+02
   7.6500000e+00  -7.9998905e+02
   7.8000000e+00  -7.9998905e+02
   7.9500000e+00  -7.9998905e+02
   8.1000000e+00  -7.9998905e+02
   8.2500000e+00  -7.9998905e+02
   8.4000000e+00  -7.9998905e+02
   8.5500000e+00  -7.9998905e+02
   8.7000000e+00  -7.9998905e+02
   8.8500000e+00  -7.9998905e+02
   9.0000000e+00  -7.2498905e+02
   9.1500000e+00  -7.2498905e+02
   9.3000000e+00  -7.2498905e+02
   9.4500000e+00  -7.2498905e+02
   9.6000000e+00  -7.2498905e+02
   9.7500000e+00  -7.2498905e+02
   9.9000000e+00  -7.2498905e+02
   1.0050000e+01  -7.2498905e+02
   1.0200000e+01  -9.4998905e+02
   1.0350000e+01  -9.4998905e+02
   1.0500000e+01  -9.4998905e+02
   1.0650000e+01  -9.4998905e+02
   1.0800000e+01  -9.4998905e+02
   1.0950000e+01  -7.9998905e+02
   1.1100000e+01  -7.9998905e+02
   1.1250000e+01  -7.9998905e+02
   1.1400000e+01  -7.9998905e+02
   1.1550000e+01  -1.0249890e+03
   1.1700000e+01  -1.0249890e+03
   1.1850000e+01  -1.0249890e+03
   1.2000000e+01  -1.0249890e+03
   1.2150000e+01  -1.0249890e+03
   1.2300000e+01  -8.6973605e+02
   1.2450000e+01  -8.6973605e+02
   1.2600000e+01  -8.6973605e+02
   1.2750000e+01  -8.6973605e+02
   1.2900000e+01  -8.6973605e+02
   1.3050000e+01  -8.6973605e+02
   1.3200000e+01  -8.6973605e+02
   1.3350000e+01  -8.6973605e+02
   1.3500000e+01  -8.6973605e+02
   1.3650000e+01  -8.6973605e+02
   1.3800000e+01  -8.6973605e+02
   1.3950000e+01  -8.6973605e+02
   1.4100000e+01  -8.6973605e+02
   1.4250000e+01  -8.6973605e+02
   1.4400000e+01  -8.6973605e+02
   1.4550000e+01  -8.6973605e+02
   1.4700000e+01  -8.6973605e+02
   1.4850000e+01  -8.6973605e+02
   1.5000000e+01  -8.6973605e+02
   1.5150000e+01  -5.9016725e+02
   1.5300000e+01  -8.1516725e+02
